1000000000	-383536
1003750000	-355251
1007500000	-329999
1011250000	-306241
1015000000	-285243
1018750000	-267669
1022500000	-257093
1026250000	-246923
1030000000	-239667
1033750000	-233344
1037500000	-237474
1041250000	-238352
1045000000	-241142
1048750000	-245144
1052500000	-256004
1056250000	-266285
1060000000	-275926
1063750000	-290977
1067500000	-310936
1071250000	-328026
1075000000	-351287
1078750000	-377154
1082500000	-398114
1086250000	-428840
1090000000	-463190
1093750000	-490860
1097500000	-520158
1101250000	-550909
1105000000	-582054
1108750000	-611782
1112500000	-641082
1116250000	-673185
1120000000	-701912
1123750000	-729009
1127500000	-756323
1131250000	-785751
1135000000	-813504
1138750000	-836879
1142500000	-858912
1146250000	-879767
